pmid,pub_year,stance,failure_mode,model_type,confidence,rationale,prompt_version,model
40226293,2025,Caution,both,both,0.850,ML models show misclassification; LLMs show prescribing errors/confabulation; both evaluated,q7_failuremode_v1,claude-sonnet-4-6
38497091,2024,Caution,misclassification,discriminative,0.750,"Focuses on prediction model failures, poor generalization, fairness, and miscalibration in psychiatry",q7_failuremode_v1,claude-sonnet-4-6
41772300,2026,Caution,none_or_unclear,unclear,0.700,General overview of AI in reproductive medicine; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
39231079,2024,Caution,none_or_unclear,unclear,0.850,General discussion of algorithm influence on beauty standards; no specific AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
39419373,2025,Caution,misclassification,generative,0.720,Evaluates accuracy/quality of LLM answers graded by surgeons; errors are wrong/outdated info,q7_failuremode_v1,claude-sonnet-4-6
41879783,2026,Caution,none_or_unclear,generative,0.750,Scoping review of LLM applications in pediatrics; no specific failure mechanism analyzed,q7_failuremode_v1,claude-sonnet-4-6
40341689,2025,Caution,none_or_unclear,generative,0.700,"General discussion of LLM benefits/risks in healthcare equity, no specific failure mechanism",q7_failuremode_v1,claude-sonnet-4-6
40775272,2025,Caution,misclassification,generative,0.920,"LLMs evaluated on MCQ accuracy/correctness, not fabrication of content",q7_failuremode_v1,claude-sonnet-4-6
41516976,2025,Caution,both,both,0.820,Reviews misclassification errors and hallucination/confabulation across generative and discriminative LLM models,q7_failuremode_v1,claude-sonnet-4-6
40615544,2025,Caution,none_or_unclear,both,0.700,"Governance framework paper; no specific failure mechanism described, covers both model types",q7_failuremode_v1,claude-sonnet-4-6
38189753,2024,Caution,misclassification,discriminative,0.850,"Evaluates predictive accuracy of dementia risk classification model, no fabrication mentioned",q7_failuremode_v1,claude-sonnet-4-6
41124146,2025,Caution,none_or_unclear,generative,0.700,Scoping review of ethical challenges; no specific failure mechanism empirically measured,q7_failuremode_v1,claude-sonnet-4-6
39236008,2024,Caution,none_or_unclear,generative,0.750,Survey of student awareness/use; no specific failure mechanism evaluated,q7_failuremode_v1,claude-sonnet-4-6
39972066,2025,Caution,misclassification,discriminative,0.750,Focuses on biases causing poor generalization and miscalibration in ML classification/stratification models,q7_failuremode_v1,claude-sonnet-4-6
40990903,2025,Caution,none_or_unclear,unclear,0.850,General AI integration framing; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
39235193,2025,Caution,none_or_unclear,unclear,0.850,"Study examines nurse attitudes toward AI, no specific AI failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
39612612,2025,Caution,none_or_unclear,discriminative,0.550,Methodological quality assessment of AI reviews; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
41008680,2025,Caution,none_or_unclear,discriminative,0.500,General review of AI in pathology; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
40320810,2025,Caution,confabulation,generative,0.750,AI scribes generating inaccurate/unfaithful consultation records is the core concern,q7_failuremode_v1,claude-sonnet-4-6
35266037,2022,Caution,misclassification,both,0.700,Review covers predictive/classification models and NLP phenotyping; errors are misclassification/poor generalization,q7_failuremode_v1,claude-sonnet-4-6
33415596,2021,Caution,none_or_unclear,unclear,0.850,"General ethical/philosophical framing, no specific AI failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
40684058,2025,Caution,none_or_unclear,unclear,0.850,General commentary on AI in surgery; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
41066686,2025,Caution,none_or_unclear,generative,0.700,General AI risks framing; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
40455564,2025,Caution,none_or_unclear,unclear,0.850,"General ethical/trust framework discussion, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
37558245,2023,Caution,none_or_unclear,discriminative,0.600,General roadmap/guidance paper; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
39760779,2025,Caution,none_or_unclear,unclear,0.850,"General ethical/regulatory framing, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
40107682,2025,Caution,none_or_unclear,unclear,0.850,Scoping review protocol; no specific AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
37394880,2023,Caution,none_or_unclear,generative,0.650,Commentary on ChatGPT in clinical notes; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
37589944,2023,Caution,misclassification,generative,0.870,"LLM accuracy evaluated on diagnosis, triage, disposition — wrong predictions, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
33656443,2021,Caution,misclassification,discriminative,0.850,"Systematic review of AI diagnostic accuracy for cancer detection, classification errors focus",q7_failuremode_v1,claude-sonnet-4-6
37713022,2024,Caution,misclassification,generative,0.870,"LLMs evaluated on diagnostic accuracy/differential diagnosis correctness, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
37218368,2023,Caution,none_or_unclear,unclear,0.850,General policy/ethics framing on trust; no specific AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
42020503,2026,Caution,misclassification,generative,0.850,"LLMs evaluated on accuracy of causal reasoning responses, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
34347157,2022,Caution,none_or_unclear,discriminative,0.600,Systematic review of methodology quality; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
40829016,2026,Caution,both,generative,0.820,Citations not evidence-based (confabulation) and accuracy/quality grading evaluated (misclassification),q7_failuremode_v1,claude-sonnet-4-6
39312105,2024,Caution,none_or_unclear,unclear,0.850,Ethical/philosophical framework paper; no specific AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
41276479,2026,Caution,misclassification,discriminative,0.850,"Review of ML models predicting treatment response; focuses on overfitting, poor generalizability, classification accuracy issues",q7_failuremode_v1,claude-sonnet-4-6
40987933,2026,Caution,none_or_unclear,unclear,0.900,Survey on AI implementation perspectives; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
38857745,2025,Caution,misclassification,generative,0.750,"Evaluating accuracy of ChatGPT-4 clinical recommendations, focus on correctness not fabrication",q7_failuremode_v1,claude-sonnet-4-6
35857214,2022,Caution,misclassification,discriminative,0.750,Focus on biased predictions in risk/triage models; discriminative AI with miscalibration and bias issues,q7_failuremode_v1,claude-sonnet-4-6
38188345,2023,Caution,none_or_unclear,generative,0.750,"General opportunities/challenges framing, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
41494438,2026,Caution,none_or_unclear,unclear,0.850,Conceptual/discursive review; no specific AI failure mechanism empirically examined,q7_failuremode_v1,claude-sonnet-4-6
41695746,2026,Caution,misclassification,discriminative,0.850,"Review of predictive/diagnostic AI models for PDA; focuses on classification errors, overfitting, bias",q7_failuremode_v1,claude-sonnet-4-6
35592460,2022,Caution,none_or_unclear,discriminative,0.550,General overview of ML pitfalls; no specific confabulation or misclassification mechanism described,q7_failuremode_v1,claude-sonnet-4-6
39893988,2025,Caution,none_or_unclear,unclear,0.850,Systematic review of perceptions/attitudes; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
38958218,2024,Caution,none_or_unclear,generative,0.700,General ethical/technical challenges framing; no specific confabulation or misclassification mechanism described,q7_failuremode_v1,claude-sonnet-4-6
39569464,2025,Caution,misclassification,discriminative,0.600,Focuses on bias in ML-based CDS predictions; no fabrication described,q7_failuremode_v1,claude-sonnet-4-6
40956353,2025,Caution,none_or_unclear,discriminative,0.500,"Policy/governance framing; no specific failure mechanism described, GLMs used for prediction tasks",q7_failuremode_v1,claude-sonnet-4-6
38849999,2024,Caution,none_or_unclear,generative,0.550,"Letter/editorial commentary; no specific failure mechanism described, general AI capability discussion",q7_failuremode_v1,claude-sonnet-4-6
37488468,2023,Caution,none_or_unclear,generative,0.600,General ethical/regulatory framing of GANs; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
35289862,2022,Caution,misclassification,discriminative,0.850,Focuses on diagnostic accuracy and detection errors of AI classification models across three diseases,q7_failuremode_v1,claude-sonnet-4-6
40659532,2025,Caution,none_or_unclear,unclear,0.750,Survey of AI usage patterns; no specific failure mechanism described or evaluated,q7_failuremode_v1,claude-sonnet-4-6
41274526,2025,Caution,none_or_unclear,unclear,0.700,"General framework paper on AI alignment risks, no specific failure mechanism evaluated",q7_failuremode_v1,claude-sonnet-4-6
41993038,2026,Caution,none_or_unclear,generative,0.750,Review of LLM trade-offs for IE; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
38566499,2024,Caution,none_or_unclear,unclear,0.850,Commentary/opinion piece; no specific AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
39821209,2025,Caution,none_or_unclear,unclear,0.900,"General competency/oversight framing, no specific AI failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
40812376,2026,Caution,misclassification,discriminative,0.700,"Review of AI detection, triage, classification, and prediction models in stroke imaging",q7_failuremode_v1,claude-sonnet-4-6
37988149,2023,Caution,none_or_unclear,generative,0.800,"General perspective/viewpoint on ChatGPT in medicine, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
39636421,2025,Caution,none_or_unclear,unclear,0.850,General HTA framework for AI development; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
40203232,2025,Caution,none_or_unclear,generative,0.700,General review of LLM use in education; no specific failure mechanism examined,q7_failuremode_v1,claude-sonnet-4-6
39375660,2024,Caution,none_or_unclear,discriminative,0.500,Qualitative study on clinician attitudes; no AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
37751234,2023,Caution,none_or_unclear,unclear,0.850,Qualitative study on public perceptions of AI; no specific failure mechanism evaluated,q7_failuremode_v1,claude-sonnet-4-6
36527795,2023,Caution,misclassification,discriminative,0.550,Focus on algorithmic bias and poor generalization in predictive/diagnostic AI models,q7_failuremode_v1,claude-sonnet-4-6
41022460,2025,Caution,none_or_unclear,generative,0.650,Reflective/opinion piece on chatbot empathy; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
40196398,2025,Caution,misclassification,discriminative,0.600,"Focuses on calibration, generalization, and reliability of predictive ML models for MS care.",q7_failuremode_v1,claude-sonnet-4-6
40483451,2025,Caution,none_or_unclear,unclear,0.850,Study examines patient attitudes toward AI ethics practices; no specific AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
41050336,2025,Caution,none_or_unclear,unclear,0.850,Survey on awareness/knowledge; no AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
38909859,2024,Caution,misclassification,discriminative,0.700,Discusses underperformance/bias of image classification algorithms due to poor training data diversity,q7_failuremode_v1,claude-sonnet-4-6
38386017,2024,Caution,misclassification,discriminative,0.850,"Focus on overfitting, overestimated classification accuracy, and poor generalization in predictive ML models",q7_failuremode_v1,claude-sonnet-4-6
40819476,2025,Caution,misclassification,discriminative,0.820,"Focuses on model biases, prediction accuracy, and feature importance reliability in diagnostic ML models",q7_failuremode_v1,claude-sonnet-4-6
40604196,2025,Caution,none_or_unclear,unclear,0.850,Qualitative study on human-robot collaboration dynamics; no AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
37453242,2023,Caution,misclassification,discriminative,0.950,"CNN classification performance evaluated via sensitivity, specificity, ROC-AUC for melanoma detection",q7_failuremode_v1,claude-sonnet-4-6
41691948,2026,Caution,misclassification,generative,0.820,"Evaluates accuracy/correctness of chatbot responses, not fabrication of content",q7_failuremode_v1,claude-sonnet-4-6
39888668,2025,Caution,misclassification,discriminative,0.800,AI prototype makes medication verification predictions; unhelpful AI implies wrong predictions/classifications,q7_failuremode_v1,claude-sonnet-4-6
39982556,2025,Caution,misclassification,generative,0.820,"GPT-4 treatment recommendations benchmarked against expert decisions; accuracy/congruence evaluated, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
34426519,2022,Caution,none_or_unclear,unclear,0.950,"Philosophical/policy paper on trust and regulation, no specific AI failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
41886462,2026,Caution,confabulation,generative,0.970,"AI models fabricate citations, DOI mismatches, invented references — classic hallucination",q7_failuremode_v1,claude-sonnet-4-6
41581257,2026,Caution,none_or_unclear,unclear,0.950,General governance/policy framework paper; no specific AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
38801621,2024,Caution,none_or_unclear,unclear,0.850,"Ethical/philosophical analysis of AI risks, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
39044644,2024,Caution,none_or_unclear,unclear,0.700,General overview of emerging technologies; no specific AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
42042573,2026,Caution,misclassification,generative,0.720,"LLM response quality/accuracy rated; focus on inadequate/incorrect answers, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
35137175,2022,Caution,none_or_unclear,unclear,0.950,"General ethical/regulatory framing, no specific AI failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
36490369,2023,Caution,misclassification,discriminative,0.700,focuses on biased predictions/diagnoses from historically biased training data,q7_failuremode_v1,claude-sonnet-4-6
38143345,2024,Caution,confabulation,generative,0.720,"ChatGPT lacks citations/references and produces shallow, unverifiable dementia content",q7_failuremode_v1,claude-sonnet-4-6
41791887,2026,Caution,misclassification,generative,0.820,"Evaluates accuracy/quality scores of LLM chatbot responses, not fabrication specifically",q7_failuremode_v1,claude-sonnet-4-6
37247214,2023,Caution,misclassification,discriminative,0.600,Symptom checkers perform self-diagnosis/classification; review covers diagnostic performance and accuracy themes.,q7_failuremode_v1,claude-sonnet-4-6
34120881,2021,Caution,misclassification,discriminative,0.600,"focuses on validation/benchmarking of medical image analysis algorithms, classification/detection context",q7_failuremode_v1,claude-sonnet-4-6
41827166,2026,Caution,misclassification,both,0.700,Review covers diagnostic/predictive discriminative models and generative planning tools; errors are classification/prediction failures,q7_failuremode_v1,claude-sonnet-4-6
40473508,2025,Caution,none_or_unclear,unclear,0.850,General ethical framing of AI in neonatology; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
37312214,2023,Caution,none_or_unclear,unclear,0.850,"General AI bias/equity framing, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
41570489,2026,Caution,none_or_unclear,generative,0.700,"General review of GenAI in healthcare communication, no specific failure mechanism examined",q7_failuremode_v1,claude-sonnet-4-6
39612599,2025,Caution,none_or_unclear,discriminative,0.550,"General regulatory/ethical framework for imaging AI, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
41236701,2026,Caution,none_or_unclear,unclear,0.750,General AI alignment risks framing; no specific failure mechanism empirically described,q7_failuremode_v1,claude-sonnet-4-6
41380031,2025,Caution,none_or_unclear,generative,0.750,Study examines adoption factors for LLMs; no specific failure mechanism analyzed,q7_failuremode_v1,claude-sonnet-4-6
38314011,2024,Caution,none_or_unclear,generative,0.700,General qualitative assessment of ChatGPT utility; no specific confabulation or misclassification mechanism examined,q7_failuremode_v1,claude-sonnet-4-6
37566405,2023,Caution,none_or_unclear,discriminative,0.500,General recommendations for ML risk adjustment; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
40299277,2025,Caution,none_or_unclear,unclear,0.800,General AI limitations framing; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
37678819,2024,Caution,misclassification,discriminative,0.950,"Review of AI diagnostic classification models for ASD, evaluating accuracy and bias",q7_failuremode_v1,claude-sonnet-4-6
38231164,2024,Caution,misclassification,discriminative,0.820,focuses on skin lesion classification accuracy and generalization challenges in real-world settings,q7_failuremode_v1,claude-sonnet-4-6
41579671,2026,Caution,misclassification,generative,0.920,"LLMs evaluated on classification accuracy of liver lesions; wrong labels, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
38214643,2024,Caution,none_or_unclear,generative,0.700,"General overview of benefits and challenges, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
38411520,2024,Caution,none_or_unclear,unclear,0.850,General discussion of AI sustainability in radiology; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
39213714,2024,Caution,both,generative,0.880,AI generated incorrect conclusions (confabulation) and inaccurate/misclassified content (misclassification) in abstracts,q7_failuremode_v1,claude-sonnet-4-6
34252382,2021,Caution,none_or_unclear,discriminative,0.500,General ethics/risk framing; no specific failure mechanism described explicitly,q7_failuremode_v1,claude-sonnet-4-6
41773681,2026,Caution,none_or_unclear,generative,0.700,General review of AIGC in education; no specific failure mechanism empirically measured,q7_failuremode_v1,claude-sonnet-4-6
39535870,2025,Caution,both,generative,0.920,LLMs misclassified PI-RADS categories AND Bard hallucinated non-existent PI-RADS 6,q7_failuremode_v1,claude-sonnet-4-6
34131324,2021,Caution,none_or_unclear,unclear,0.600,"General policy/vulnerability framing, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
41973799,2026,Caution,none_or_unclear,generative,0.750,Survey on physician attitudes; no AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
38248805,2024,Caution,confabulation,generative,0.720,Lack of source citation flagged as key concern; readability/quality assessed but fabrication focus dominates,q7_failuremode_v1,claude-sonnet-4-6
39728077,2024,Caution,both,generative,0.820,MCQ accuracy (misclassification) and hallucination/fabrication risks in open-ended responses both discussed,q7_failuremode_v1,claude-sonnet-4-6
38960730,2024,Caution,none_or_unclear,generative,0.700,Survey on patient comfort/expectations; no specific AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
39978936,2025,Caution,none_or_unclear,unclear,0.850,Philosophical/ethical analysis of ML reliance; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
41701019,2026,Caution,misclassification,discriminative,0.950,AI fracture detection models produce wrong classifications/detections; no fabrication involved,q7_failuremode_v1,claude-sonnet-4-6
41558955,2026,Caution,none_or_unclear,unclear,0.850,Scoping review of patient perceptions; no specific AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
35099399,2022,Caution,none_or_unclear,unclear,0.850,"General ethical risk mapping, no specific AI failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
38219964,2024,Caution,both,generative,0.900,fabricated/unreliable references plus factual errors and misclassification of care goals,q7_failuremode_v1,claude-sonnet-4-6
41981155,2026,Caution,misclassification,generative,0.820,Benchmarking LLM accuracy on psychiatric QA tasks; gaps in clinical consistency/correctness,q7_failuremode_v1,claude-sonnet-4-6
39804550,2025,Caution,misclassification,discriminative,0.900,Auto-segmentation models evaluated on detection/segmentation accuracy metrics like Dice and Hausdorff Distance,q7_failuremode_v1,claude-sonnet-4-6
37802121,2023,Caution,none_or_unclear,unclear,0.700,"General ethical framework discussion, no specific AI failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
37215063,2023,Caution,none_or_unclear,generative,0.750,"General overview of applications and ethics, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
41780919,2026,Caution,misclassification,discriminative,0.800,"Focuses on undertriage, algorithmic bias, and misclassification risks in AI triage systems",q7_failuremode_v1,claude-sonnet-4-6
38168838,2023,Caution,confabulation,generative,0.820,Survey highlights fabricated information in LLM responses as key risk in biomedicine,q7_failuremode_v1,claude-sonnet-4-6
38767890,2024,Caution,none_or_unclear,discriminative,0.500,Policy/regulatory framing; no specific AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
34887331,2021,Caution,none_or_unclear,unclear,0.950,Survey of stakeholder attitudes; no specific AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
41467248,2026,Caution,misclassification,generative,0.850,"LLM treatment recommendations compared against MDT; wrong category outputs, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
37863153,2024,Caution,misclassification,generative,0.820,"Evaluates LLM accuracy/correctness of answers, not fabrication of citations or entities",q7_failuremode_v1,claude-sonnet-4-6
40565419,2025,Caution,both,generative,0.880,Explicitly measures both confabulations (fabrication) and diagnostic accuracy (misclassification) in ChatGPT outputs,q7_failuremode_v1,claude-sonnet-4-6
38135293,2023,Caution,none_or_unclear,unclear,0.850,General responsible AI framing; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
41420748,2025,Caution,misclassification,generative,0.720,"Evaluates LLM response quality/accuracy scores; misinformation risk assessed but found low, focus on performance metrics",q7_failuremode_v1,claude-sonnet-4-6
38608915,2024,Caution,confabulation,generative,0.750,focuses on trustworthiness/faithfulness of LLM-generated medical evidence summaries,q7_failuremode_v1,claude-sonnet-4-6
37392983,2023,Caution,misclassification,discriminative,0.550,focuses on overreliance on interpretive/diagnostic AI tools causing performance errors,q7_failuremode_v1,claude-sonnet-4-6
39692300,2025,Caution,none_or_unclear,generative,0.750,"General student experience study, no specific failure mechanism examined",q7_failuremode_v1,claude-sonnet-4-6
40989249,2025,Caution,none_or_unclear,generative,0.700,Survey of perceptions/attitudes; no specific failure mechanism evaluated empirically,q7_failuremode_v1,claude-sonnet-4-6
36207080,2022,Caution,misclassification,discriminative,0.820,"Evaluates diagnostic imaging ML models for bias, accuracy, and reporting quality in orthopaedics",q7_failuremode_v1,claude-sonnet-4-6
40542698,2025,Caution,misclassification,discriminative,0.750,"Review focuses on AI diagnostic/classification tools for dermatologic conditions, emphasizing diagnostic accuracy limitations",q7_failuremode_v1,claude-sonnet-4-6
41688056,2026,Caution,misclassification,generative,0.850,"LLM accuracy evaluated against CPG recommendations; wrong classifications, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
40354171,2026,Caution,misclassification,discriminative,0.850,bias reducing predictive accuracy in sepsis onset prediction models,q7_failuremode_v1,claude-sonnet-4-6
41199132,2025,Caution,misclassification,generative,0.750,"Focuses on accuracy evaluation reporting of LLMs; accuracy/misclassification framing, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
37879261,2023,Caution,none_or_unclear,generative,0.750,"General review of ChatGPT in nursing education, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
40471487,2025,Caution,misclassification,discriminative,0.900,"AI risk stratification system overestimates nodule risk, producing miscalibrated classifications",q7_failuremode_v1,claude-sonnet-4-6
33727668,2021,Caution,misclassification,discriminative,0.970,CNN fracture detection model shows poor performance/generalization on challenging CT-confirmed cases,q7_failuremode_v1,claude-sonnet-4-6
38820809,2024,Caution,none_or_unclear,unclear,0.850,"Scoping review of implementation barriers/facilitators, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
38917965,2024,Caution,none_or_unclear,generative,0.700,Scoping review of chatbot applications; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
38050159,2024,Caution,none_or_unclear,generative,0.700,General privacy risk framing with LLMs; no specific failure mechanism evaluated,q7_failuremode_v1,claude-sonnet-4-6
39290068,2024,Caution,none_or_unclear,unclear,0.900,"General ethical/educational framing, no specific AI failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
36922109,2023,Caution,none_or_unclear,discriminative,0.500,"General implementation framework discussion, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
39369440,2025,Caution,none_or_unclear,generative,0.700,"General policy/ethics call for indigenous perspective, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
40504809,2025,Caution,none_or_unclear,unclear,0.900,General AI implementation challenges framing; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
41773849,2026,Caution,misclassification,generative,0.720,"LLM responses evaluated for quality/accuracy metrics, not fabrication of content",q7_failuremode_v1,claude-sonnet-4-6
41069931,2025,Caution,misclassification,generative,0.720,"Evaluates LLM accuracy/concordance with guidelines, not fabrication of content",q7_failuremode_v1,claude-sonnet-4-6
37780450,2023,Caution,none_or_unclear,discriminative,0.500,Scoping review on database mapping challenges; no specific AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
40552997,2025,Caution,none_or_unclear,both,0.600,General review of AI in radiology; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
37971803,2023,Caution,none_or_unclear,unclear,0.850,"General framing of AI impact on mental health, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
41110892,2025,Caution,misclassification,discriminative,0.850,Deep learning model predicting treatment response; fairness/bias concerns imply miscalibration or biased predictions.,q7_failuremode_v1,claude-sonnet-4-6
41071988,2025,Caution,none_or_unclear,generative,0.700,"Review of ambient AI scribes; no specific failure mechanism analyzed, general workflow focus",q7_failuremode_v1,claude-sonnet-4-6
39714078,2024,Caution,misclassification,generative,0.820,"LLM generating radiology reports with accuracy/reliability gaps, missing diagnostic information",q7_failuremode_v1,claude-sonnet-4-6
41437189,2026,Caution,none_or_unclear,generative,0.700,General commentary on LLM integration; no specific failure mechanism empirically examined,q7_failuremode_v1,claude-sonnet-4-6
38899678,2024,Caution,misclassification,generative,0.820,"Evaluates accuracy/quality scores of ChatGPT responses, not fabrication of content",q7_failuremode_v1,claude-sonnet-4-6
38715383,2024,Caution,none_or_unclear,unclear,0.850,Survey on AI perceptions/adoption; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
41413010,2026,Caution,none_or_unclear,unclear,0.750,General AI risks framing; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
40095828,2025,Caution,both,both,0.700,Mentions hallucination (confabulation) and accuracy/misclassification across generative and discriminative foundation models,q7_failuremode_v1,claude-sonnet-4-6
35227448,2022,Caution,none_or_unclear,unclear,0.950,Survey study on public trust in AI; no AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
38429005,2024,Caution,none_or_unclear,generative,0.550,"General overview of ChatGPT in clinical practice, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
33325504,2021,Caution,none_or_unclear,discriminative,0.600,Scoping review of ML predictive CDSS design; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
41348836,2025,Caution,misclassification,discriminative,0.920,"WSI classification reliability metrics; predictive model evaluation, no fabrication involved",q7_failuremode_v1,claude-sonnet-4-6
38977288,2024,Caution,none_or_unclear,unclear,0.550,"General discussion/response to critics, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
37088174,2023,Caution,none_or_unclear,both,0.600,General review of AI in cardiology; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
41576176,2026,Caution,none_or_unclear,generative,0.700,Scoping review protocol on GenAI chatbot safety; no specific failure mechanism examined yet,q7_failuremode_v1,claude-sonnet-4-6
41439577,2025,Caution,misclassification,generative,0.720,"Evaluates LLM accuracy/specificity against guidelines, not fabrication of content",q7_failuremode_v1,claude-sonnet-4-6
41082366,2025,Caution,none_or_unclear,unclear,0.850,General AI health policy framing; no specific failure mechanism evaluated,q7_failuremode_v1,claude-sonnet-4-6
38472596,2024,Caution,none_or_unclear,generative,0.850,"General commentary on AI in education/research, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
36010861,2022,Caution,misclassification,discriminative,0.900,Review of bias in detection/classification models causing false positives and poor generalization,q7_failuremode_v1,claude-sonnet-4-6
41921087,2026,Caution,none_or_unclear,generative,0.750,General viewpoint on GenAI in clinical decision support; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
39498482,2024,Caution,none_or_unclear,generative,0.750,General discussion of LLM applications in HTA; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
41432852,2025,Caution,misclassification,generative,0.850,"LLMs scored on accuracy of detecting/correcting misinformation, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
40490689,2025,Caution,none_or_unclear,unclear,0.850,Systematic review of AI implementation broadly; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
39441598,2024,Caution,misclassification,generative,0.850,"Evaluates accuracy of chatbot responses to oncology questions; wrong answers, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
36803407,2023,Caution,misclassification,discriminative,0.850,"Reviews assessment metrics for auto-contouring segmentation systems, focusing on accuracy/detection errors",q7_failuremode_v1,claude-sonnet-4-6
39539514,2024,Caution,misclassification,both,0.750,"Expert-scored accuracy/appropriateness of prescriptions; wrong/risky outputs, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
